source_engine,report_type,date,snapshot_date,query_key,query_raw,page_key,page_raw,domain,clicks,impressions,ctr,avg_position,extra,source_file
bing_wmt,keyword,,2026-09-03,ebub to zip,ebub to zip,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 epub mobi pdf html is any of these format editable,azw3 epub mobi pdf html is any of these format editable,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can't convert kobo books to epub xteink,can't convert kobo books to epub xteink,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kobo interop compatibility wook,kobo interop compatibility wook,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convert kobo to epub,convert kobo to epub,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,does kobo sync reading position as well as kindle does?,does kobo sync reading position as well as kindle does?,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kobo cant open converted epub,kobo cant open converted epub,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,formato .epub y .mobi.,formato .epub y .mobi.,,,,0,1,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,mobi vs azw3 kindle,mobi vs azw3 kindle,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,formato azw3 kindle,formato azw3 kindle,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,what is the difference between azw and mobi formats?,what is the difference between azw and mobi formats?,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kindle kfx format,kindle kfx format,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"how to convert a book from kobo to pdf or epub for remarkable, on chromebook its downloaded as a .acsm","how to convert a book from kobo to pdf or epub for remarkable, on chromebook its downloaded as a .acsm",,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,what file to convert large book to,what file to convert large book to,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"azw3, epud, mobi pdf html file","azw3, epud, mobi pdf html file",,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can i browse the azw3 container?,can i browse the azw3 container?,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,htpps://ebook.online-convert.com/es/convertir.a.epub,htpps://ebook.online-convert.com/es/convertir.a.epub,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can amazon kindle fire read azw3,can amazon kindle fire read azw3,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 es lo mismo ue epub?,azw3 es lo mismo ue epub?,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,do i need a kebup for my kobo epub file?,do i need a kebup for my kobo epub file?,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kobo to epub converter online,kobo to epub converter online,,,,0,1,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convertir epub mobi en lien,convertir epub mobi en lien,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,best free ebook converter,best free ebook converter,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,how to turn kobo epub to epub,how to turn kobo epub to epub,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,is mobi a good ebook format,is mobi a good ebook format,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,mobi kf8 azw3 format specification,mobi kf8 azw3 format specification,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,should i convert epub to azw3 or kfx for kindle scribe calibre,should i convert epub to azw3 or kfx for kindle scribe calibre,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,how to convert a .cbr into .pdf using sumatra pdf,how to convert a .cbr into .pdf using sumatra pdf,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,best free ebook reader app,best free ebook reader app,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,what format does kindle use,what format does kindle use,,,,0,1,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kobo epub conversion,kobo epub conversion,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,conversion booksnwritingofficial vers epub,conversion booksnwritingofficial vers epub,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,current kindle format,current kindle format,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,pdf epub mobi,pdf epub mobi,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can amazon kindle read azw3,can amazon kindle read azw3,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,epub 2 vs epub 3,epub 2 vs epub 3,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convertidor epub azw3 mobi descarga,convertidor epub azw3 mobi descarga,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kindle available formats,kindle available formats,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kinlde azw files compatibility reader 2013,kinlde azw files compatibility reader 2013,,,,1,1,100%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,verschil tussen epub 2 en 3,verschil tussen epub 2 en 3,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can kobo read mobi,can kobo read mobi,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,should i convert epub to azw3 or kfx for kindle scribe,should i convert epub to azw3 or kfx for kindle scribe,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,elegir formato tomar epub celulares,elegir formato tomar epub celulares,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,if i am trying to out my kidnle books.on my kobo will they just look like odf?,if i am trying to out my kidnle books.on my kobo will they just look like odf?,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"azw3 mobi epub, which is best?","azw3 mobi epub, which is best?",,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,can x3 read azw3,can x3 read azw3,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,free online converter mobi to epub keep images and formatting,free online converter mobi to epub keep images and formatting,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convertidor epub,convertidor epub,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,ebook format convetrer,ebook format convetrer,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convert azw3 doc to book on kindle fire,convert azw3 doc to book on kindle fire,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,epub or mobi for kobo,epub or mobi for kobo,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"what formats works on kindle, does azw3 work?","what formats works on kindle, does azw3 work?",,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm games","pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm games",,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convert awd doc to book on kindle fire,convert awd doc to book on kindle fire,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,epub to pdf linux,epub to pdf linux,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,"pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm","pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm",,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kfx kindle,kfx kindle,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 es.compatible.con kindle,azw3 es.compatible.con kindle,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,+commandandconvertbook,+commandandconvertbook,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,my epub is not opening in kindle preview how do i fix,my epub is not opening in kindle preview how do i fix,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kindle format mobi or epub,kindle format mobi or epub,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,why does converting epub to pdf result in smaller viewing area?,why does converting epub to pdf result in smaller viewing area?,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 vs mobi for kindle,azw3 vs mobi for kindle,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 format,azw3 format,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convertidor epub gratis,convertidor epub gratis,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,cbr to pdf scale so all pages are exactly the same,cbr to pdf scale so all pages are exactly the same,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,2012 kindle black won't read azw file,2012 kindle black won't read azw file,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,output .epub to plaintext,output .epub to plaintext,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,not all books work in kindle format right yes no,not all books work in kindle format right yes no,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,page_traffic,,2026-09-03,,,https://www.bookconv.com/blog/kindle-epub-azw3-mobi,https://www.bookconv.com/blog/kindle-epub-azw3-mobi,www.bookconv.com,1,29,3.45%,4.344831034482759,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_PageTrafficReport_2026_9_3.csv
bing_wmt,page_traffic,,2026-09-03,,,https://www.bookconv.com/guide/kindle-formats,https://www.bookconv.com/guide/kindle-formats,www.bookconv.com,1,26,3.85%,5.8076923076923075,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_PageTrafficReport_2026_9_3.csv
bing_wmt,page_traffic,,2026-09-03,,,https://www.bookconv.com/,https://www.bookconv.com/,www.bookconv.com,1,24,4.17%,12.125004166666665,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\bing_archive\www.bookconv.com_PageTrafficReport_2026_9_3.csv
